id,Statement,Image,Web,Category,Date,Label
21247,"Amid COVID-19 pandemic IIT-Delhi develops infection-proof fabric, partners with AIIMS",https://www.thestatesman.com/wp-content/uploads/2020/03/fabric.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21248,Israel thanks Air India for rescuing its stranded nationals amid COVID-19 lockdown,https://www.thestatesman.com/wp-content/uploads/2020/03/EUB9ZTMUYAIv6Yq.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21249,Home Ministry asks states to stop mass exodus of migrant labourers amid lockdown,https://www.thestatesman.com/wp-content/uploads/2020/03/labour-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21250,Coronavirus lockdown: 300 migrant workers found crammed in two container trucks in Maharashtra,https://www.thestatesman.com/wp-content/uploads/2020/03/truck.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21251,ÔGiant steps to safeguard our economyÕ: PM Modi welcomes RBI measures to fight COVID-19,https://www.thestatesman.com/wp-content/uploads/2020/03/PM-1.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21252,Yes Bank founder Rana Kapoor seeks bail citing Coronavirus risk in jail,https://www.thestatesman.com/wp-content/uploads/2020/03/yes-2-1.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
21253,"Jamia Professor suspended for tweeting he Ôfailed non-Muslim studentsÕ, says it was sarcasm",https://www.thestatesman.com/wp-content/uploads/2019/10/jamia.jpg,THESTATESMAN,GOVERNMENT,Oct-19,TRUE
21254,"ÔAshamedÕ, says UP cop on policeman ÔpunishingÕ men for violating lockdown orders",https://www.thestatesman.com/wp-content/uploads/2020/03/police-3.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21255,"US welcomes release of Farooq and Omar Abdullah, urges India to free all J-K leaders",https://www.thestatesman.com/wp-content/uploads/2020/03/Omar-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21256,ÔFirst step in right directionÕ: Rahul Gandhi hails GovtÕs financial aid to poor amid lockdown,https://www.thestatesman.com/wp-content/uploads/2020/03/Rahul-2.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21257,AgustaWestland case: Christian Michel seeks interim bail citing risk of COVID-19,https://www.thestatesman.com/wp-content/uploads/2019/09/christian-1.jpg,THESTATESMAN,TERROR,Sep-19,TRUE
21258,"India will win battle against Coronavirus Ôat an early dateÕ, says China, offers help",https://www.thestatesman.com/wp-content/uploads/2020/03/modi-xi.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21259,DonÕt break morale of our Coronawarriors : Union Health Minister Harsh Vardhan,https://www.thestatesman.com/wp-content/uploads/2020/03/Health.jpg,THESTATESMAN,ELECTION,Mar-20,TRUE
21260,"Petrol pumps to open on alternate days, grocery stores to function four hours daily in Nagaland",https://www.thestatesman.com/wp-content/uploads/2020/03/petrol.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21261,Gujarat govt to provide free food to 60 lakh poor families left jobless amid lockdown,https://www.thestatesman.com/wp-content/uploads/2020/03/census.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21262,No evidence to suggest we are source of coronavirus: China,https://www.thestatesman.com/wp-content/uploads/2020/03/coro-2.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21263,Kashmir reports first Coronavirus death as 65-year-old man dies at Srinagar hospital,https://www.thestatesman.com/wp-content/uploads/2020/03/Kashmir.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21264,EC writes to Ministry of Health about use of Indelible Ink for home quarantine purpose,https://www.thestatesman.com/wp-content/uploads/2020/03/stamps.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21265,"5 new COVID-19 cases in Delhi, takes tally to 35; e-passes for those in essential services, says CM",https://www.thestatesman.com/wp-content/uploads/2020/03/CM.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21266,"With circles and squares, shopkeepers encourage social distancing to fight COVID-19",https://www.thestatesman.com/wp-content/uploads/2020/03/social-distancing.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21267,"Coronavirus shadow results in scaled-down Navratra celebrations, many bear financial brunt",https://www.thestatesman.com/wp-content/uploads/2020/03/BeFunky-collage-2-2.jpg,THESTATESMAN,ELECTION,Mar-20,TRUE
21268,ÔGods in white coatsÕ: PM Modi warns against harassment of doctors treating COVID-19 patients,https://www.thestatesman.com/wp-content/uploads/2020/03/Modi-5.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21269,"Mahabharata won in 18 days, battle against Coronavirus will take 3 weeks: PM reiterates need for social distancing",https://www.thestatesman.com/wp-content/uploads/2020/03/Modi-new.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21270,"Amid reports of ÔimminentÕ release Mehbooba MuftiÕs daughter tweets, Ôupset about young boys jailed outside J-KÕ",https://www.thestatesman.com/wp-content/uploads/2020/03/Mufti.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21271,European Commission President lauds Narendra Modi for early measures to combat Coronavirus pandemic,https://www.thestatesman.com/wp-content/uploads/2020/03/QT-European-Commission-Ursula-Von-der-Leyen.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21272,"ÔDonÕt panicÕ: Kejriwal assures Delhi over essential services, announces COVID-19 helpline number",https://www.thestatesman.com/wp-content/uploads/2020/03/Kejriwal-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21273,Government bans export of key Malaria drug amid COVID-19 outbreak,https://www.thestatesman.com/wp-content/uploads/2020/03/Pharm.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21274,ÔGovt monitoring availability of essential commodities in marketÕ: Ram Vilas Paswan on lockdown,https://www.thestatesman.com/wp-content/uploads/2020/03/Paswan.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21275,"Tough times, tough measures: Visionary PM Modi leads from front in fight against Coronavirus pandemic",https://www.thestatesman.com/wp-content/uploads/2020/03/QT-Prime-Minister-Narendra-Modi.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21276,"Groceries, fruits and vegetables, dairy shops to remain open during 21-day lockdown: Government guidelines",https://www.thestatesman.com/wp-content/uploads/2020/03/guide.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21277,21-day Ôcomplete lockdownÕ in entire nation from midnight: PM ModiÕs step on COVID-19 menace,https://www.thestatesman.com/wp-content/uploads/2020/03/Modi-3-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21278,Nagaland CM appeals for sensitivity towards Nagas amid racist attacks due to COVID-19,https://www.thestatesman.com/wp-content/uploads/2020/03/Coronavirus-4.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21279,Indian Navy men not into essential ops to work from home,https://www.thestatesman.com/wp-content/uploads/2020/03/navy.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21280,"After joining BJP, forgery case against Jyotiraditya Scindia closed",https://www.thestatesman.com/wp-content/uploads/2020/03/JP-Nadda.jpg,THESTATESMAN,ELECTION,Mar-20,TRUE
21281,MP CM Shivraj Singh Chouhan passes floor test in special session; Congress MLAs remain absent,https://www.thestatesman.com/wp-content/uploads/2020/03/chouhan.jpg,THESTATESMAN,ELECTION,Mar-20,TRUE
21282,"Omar Abdullah freed after nearly 8 months in detention, says Ôwill talk after current situation passesÕ",https://www.thestatesman.com/wp-content/uploads/2020/03/Omar-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21283,"10,000 people stamped home quarantine in last two days in Bengaluru",https://www.thestatesman.com/wp-content/uploads/2020/03/beng.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
21284,SAD leader Manjinder Singh Sirsa urges people to stay indoors amid Coronavirus outbreak,https://www.thestatesman.com/wp-content/uploads/2020/03/Sirsa.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21285,"Delhi budget: AAP government allocates Rs 7,704 crore for health sector",https://www.thestatesman.com/wp-content/uploads/2020/02/AAP-6.jpg,THESTATESMAN,COVID-19,Feb-20,TRUE
21286,ÔItÕs time to restore rights of people of J&K tooÕ: Priyanka Gandhi on Omar AbdullahÕs release,https://www.thestatesman.com/wp-content/uploads/2020/03/priyanka-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21287,"Total lockdown in 32 States, Union Territories as Coronavirus cases near 500",https://www.thestatesman.com/wp-content/uploads/2020/03/LOCKDOWN.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21288,Manipur woman tests positive for Coronavirus; first case in Northeast,https://www.thestatesman.com/wp-content/uploads/2020/03/Northeast.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
21289,Shaheen Bagh sit-in protest cleared amid COVID-19 lockdown in Delhi,https://www.thestatesman.com/wp-content/uploads/2020/03/QT-Shaheen-Bagh-protest.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21290,"Kerala IAS officer who knocked down, killed journalist in inebriated condition, reinstated",https://www.thestatesman.com/wp-content/uploads/2020/03/sriram.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
21291,"Coronavirus pandemic LIVE | Cases in India near 500 with 9 deaths; Global death toll crosses 16,000",https://www.thestatesman.com/wp-content/uploads/2020/03/i-3.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21292,All SAARC countries except Pakistan commit to COVID-19 emergency fund,https://www.thestatesman.com/wp-content/uploads/2020/03/QT-saarc.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21293,"Coronavirus: SC directs states, UTs to set up panel to free jail inmates",https://www.thestatesman.com/wp-content/uploads/2020/03/supreme-2.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21294,"Lockdown begins in Kolkata, other parts of Bengal",https://www.thestatesman.com/wp-content/uploads/2020/03/wb-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21295,Newborn girl in Uttar PradeshÕs Gorakhpur named Corona,https://www.thestatesman.com/wp-content/uploads/2020/03/baby.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21296,Huge traffic jams at Delhi borders despite lockdown amid Coronavirus crisis,https://www.thestatesman.com/wp-content/uploads/2020/03/traffic-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21297,"Complete lockdown in 19 states, UTs, says Health ministry as Coronavirus cases cross 400",https://www.thestatesman.com/wp-content/uploads/2020/03/Health-Ministry-1.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21298,Coronavirus crisis: Here are ÔDos and DonÕtsÕ amid IndiaÕs first Ônear-lockdownÕ of 21st century,https://www.thestatesman.com/wp-content/uploads/2020/03/paarlia.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21299,"Nepal seals borders with India, China amid Coronavirus outbreak",https://www.thestatesman.com/wp-content/uploads/2020/03/nepal.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21300,MumbaiÕs ÔlifelineÕ local trains suspended till March 31 as Coronavirus cases rise,https://www.thestatesman.com/wp-content/uploads/2020/03/Mumbai.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21301,Corporate spending for activities related to COVID-19 qualifies as CSR: Govt,https://www.thestatesman.com/wp-content/uploads/2020/03/Nirmala_AFP_ED-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21302,People with home quarantine stamp to be arrested if found outside in Bengaluru,https://www.thestatesman.com/wp-content/uploads/2020/03/home.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
21303,AIIMS closes its OPD services from Tuesday amid spread of COVID-19,https://www.thestatesman.com/wp-content/uploads/2020/03/AIIMS.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21304,"Delhi witnesses improved air quality on ÔJanata CurfewÕ, likely to slip into ÔgoodÕ category soon",https://www.thestatesman.com/wp-content/uploads/2020/03/weather-3.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21305,"ÔStrictly enforce lockdown, take legal action against violatorsÕ: Centre to states amid Coronavirus scare",https://www.thestatesman.com/wp-content/uploads/2020/03/police-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21306,AirAsia pilot exits from cockpit window as suspected Coronavirus infected passengers were onboard,https://www.thestatesman.com/wp-content/uploads/2020/03/airasia.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21307,Prime Minister Narendra Modi takes onus of IndiaÕs fight against Coronavirus,https://www.thestatesman.com/wp-content/uploads/2020/03/QT-PM-Modi-leads-India-march-22.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21308,"Nagaland seals borders, orders partial lockdown",https://www.thestatesman.com/wp-content/uploads/2020/03/naga.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21309,"Delhi goes in ÔlockdownÕ mode, no domestic flights banned",https://www.thestatesman.com/wp-content/uploads/2020/03/igi.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21310,Man commits suicide over suspicion of being infected by Coronavirus,https://www.thestatesman.com/wp-content/uploads/2020/02/police-crime-2-7.jpg,THESTATESMAN,VIOLENCE,Feb-20,TRUE
21311,"Citizens welcome PM ModiÕs Ôgratitude callÕ at 5 pm, political leaders join in",https://www.thestatesman.com/wp-content/uploads/2020/03/gratitude.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21312,Bodies of 17 jawans found a day after they went missing during encounter with Naxals in Sukma,https://www.thestatesman.com/wp-content/uploads/2020/03/army-bsf-926-getty.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
21313,"ÔDo remember, 5 PM this evening for 5 minutesÉÕ: PM ModiÕs reminder to nation",https://www.thestatesman.com/wp-content/uploads/2020/03/PM-modi-1.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21314,"Mizoram, Punjab among states announcing shutdown to contain COVID-19",https://www.thestatesman.com/wp-content/uploads/2020/03/Coronavirus-1.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21315,"ÔWe should be prepared to see surge in cases, but we must not panicÕ: Arvind Kejriwal on COVID-19",https://www.thestatesman.com/wp-content/uploads/2020/03/kejri.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21316,Millions stay indoors in India to make ÔJanata CurfewÕ a success in fight against Coronavirus,https://www.thestatesman.com/wp-content/uploads/2020/03/india-3.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21317,India turns silent on ÔJanta CurfewÕ; Delhi Police hand out roses urging people to stay indoor,https://www.thestatesman.com/wp-content/uploads/2020/03/dp.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21318,ÔSteps we take now will help in times to come: PM Modi on ÔJanata CurfewÕ against Coronavirus,https://www.thestatesman.com/wp-content/uploads/2020/03/Modi-2-2.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21319,8 independent candidates withdraw nomination for Bodoland Territorial Council Polls,https://www.thestatesman.com/wp-content/uploads/2020/03/tmc.jpg,THESTATESMAN,ELECTION,Mar-20,TRUE
21320,"Coronavirus pandemic | Cases climb to 360, deaths toll at 7; country in Ônear lockdownÕ mode",https://www.thestatesman.com/wp-content/uploads/2020/03/lockdown-1.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21321,"India, US exchange views on fight against coronavirus",https://www.thestatesman.com/wp-content/uploads/2020/03/QT-India-US-exchange-views-on-fight-against-coronavirus.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21322,"Govt ÔunderutilizedÕ our public, private sector capacities: Sonia Gandhi on COVID-19",https://www.thestatesman.com/wp-content/uploads/2020/03/Sonia-Gandhi.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21323,111 labs across country to test coronavirus,https://www.thestatesman.com/wp-content/uploads/2020/03/labs.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21324,"Farooq Abdullah, Jitendra Singh release Rs 1 crore each from MPLAD to fight COVID-19",https://www.thestatesman.com/wp-content/uploads/2020/03/QT-Farooq-Abdullah.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21325,"Clash between inmates, authorities in Kolkata jail over demand for release due to COVID-19",https://www.thestatesman.com/wp-content/uploads/2020/03/jjail.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
21326,22 rebel Madhya Pradesh Congress MLAs join BJP in presence of Jyotiraditya Scindia,https://www.thestatesman.com/wp-content/uploads/2020/03/JP-Nadda.jpg,THESTATESMAN,ELECTION,Mar-20,TRUE
21327,Fear grips Ladakh as number of COVID-19 positive cases jumps to 13,https://www.thestatesman.com/wp-content/uploads/2020/03/QT-Ladakh-COVID-19.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21328,"COVID-19: Autos, taxis will be off roads in Delhi on ÔJanata CurfewÕ",https://www.thestatesman.com/wp-content/uploads/2020/03/auto.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21329,"ÔBig riseÕ in Coronavirus cases in Maharashtra, Health Minister says, Ôheading for Stage 3Õ",https://www.thestatesman.com/wp-content/uploads/2020/03/Corona-8.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21330,Railways puts brake on 709 trains on Saturday in wake of ÔJanata CurfewÕ on Sunday,https://www.thestatesman.com/wp-content/uploads/2020/03/train-1-1.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21331,Yogi Adityanath govt announces Rs 1000 assistance for daily wagers amid COVID-19,https://www.thestatesman.com/wp-content/uploads/2020/03/yogi.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21332,AAP MLA Amanatullah Khan no longer chairman of Waqf Board: Delhi govtÕs revenue dept,https://www.thestatesman.com/wp-content/uploads/2020/03/aap.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21333,"COVID-19 scare: Amsterdam-Delhi flight turned back as India denies permission to land, say reports",https://www.thestatesman.com/wp-content/uploads/2020/03/FLIGHTS.jpg,THESTATESMAN,COVID-19,Mar-20,TRUE
21334,"Yogi Adityanath orders sanitisation of Lucknow, Noida, Kanpur after Kanika KapoorÕs test results",https://www.thestatesman.com/wp-content/uploads/2020/03/yogi-1.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
21335,COVID-19 effect: Connaught Place to remain shut on Sunday to support ÔJanata CurfewÕ,https://www.thestatesman.com/wp-content/uploads/2020/03/CP.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21336,3-year-old girl molested by 60-year-old neighbour in Delhi,https://www.thestatesman.com/wp-content/uploads/2020/03/kolkata-3.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21337,SundayÕs ÔJanata CurfewÕ will help break Coronavirus transmission chain: Govt,https://www.thestatesman.com/wp-content/uploads/2020/03/Health-Ministry.jpg,THESTATESMAN,GOVERNMENT,Mar-20,TRUE
21338,"Vasundhara Raje, son Dushyant in isolation after attending Coronavirus +ve Kanika KapoorÕs party",https://www.thestatesman.com/wp-content/uploads/2020/03/raje.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
21339,"War against Coronavirus canÕt be fought with moral armaments, PM must act boldly: Chidambaram",https://www.thestatesman.com/wp-content/uploads/2020/03/chidambram.jpg,THESTATESMAN,POLITICS,Mar-20,TRUE
21340,Coronavirus pandemic: Man thrashed for sneezing in public in MaharashtraÕs Kolhapur,https://www.thestatesman.com/wp-content/uploads/2020/03/traffic.jpg,THESTATESMAN,VIOLENCE,Mar-20,TRUE
